timestamp,raw
2026-05-20T14:28:40,PM 2.5:6
2026-05-20T14:28:40,PM  10:7
2026-05-20T14:28:40,PM 1.0:3
2026-05-20T14:28:40,PM 2.5:6
2026-05-20T14:28:40,PM  10:7
2026-05-20T14:28:41,Particles > 0.3um / 0.1L air:468
2026-05-20T14:28:41,Particles > 0.5um / 0.1L air:378
2026-05-20T14:28:41,Particles > 1.0um / 0.1L air:55
2026-05-20T14:28:41,Particles > 2.5um / 0.1L air:4
2026-05-20T14:28:41,Particles > 5.0um / 0.1L air:2
2026-05-20T14:28:41,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:29:41,-----------------------------------------
2026-05-20T14:29:41,PM 1.0:3
2026-05-20T14:29:41,PM 2.5:6
2026-05-20T14:29:41,PM  10:7
2026-05-20T14:29:41,PM 1.0:3
2026-05-20T14:29:41,PM 2.5:6
2026-05-20T14:29:41,PM  10:7
2026-05-20T14:29:41,Particles > 0.3um / 0.1L air:498
2026-05-20T14:29:41,Particles > 0.5um / 0.1L air:398
2026-05-20T14:29:41,Particles > 1.0um / 0.1L air:55
2026-05-20T14:29:41,Particles > 2.5um / 0.1L air:4
2026-05-20T14:29:41,Particles > 5.0um / 0.1L air:2
2026-05-20T14:29:41,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:30:44,-----------------------------------------
2026-05-20T14:30:45,PM 1.0:1
2026-05-20T14:30:45,PM 2.5:3
2026-05-20T14:30:45,PM  10:3
2026-05-20T14:30:45,PM 1.0:1
2026-05-20T14:30:45,PM 2.5:3
2026-05-20T14:30:45,PM  10:3
2026-05-20T14:30:45,Particles > 0.3um / 0.1L air:408
2026-05-20T14:30:45,Particles > 0.5um / 0.1L air:339
2026-05-20T14:30:45,Particles > 1.0um / 0.1L air:52
2026-05-20T14:30:45,Particles > 2.5um / 0.1L air:4
2026-05-20T14:30:45,Particles > 5.0um / 0.1L air:0
2026-05-20T14:30:45,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:31:45,-----------------------------------------
2026-05-20T14:31:46,PM 1.0:1
2026-05-20T14:31:46,PM 2.5:4
2026-05-20T14:31:46,PM  10:4
2026-05-20T14:31:46,PM 1.0:1
2026-05-20T14:31:46,PM 2.5:4
2026-05-20T14:31:46,PM  10:4
2026-05-20T14:31:46,Particles > 0.3um / 0.1L air:402
2026-05-20T14:31:46,Particles > 0.5um / 0.1L air:330
2026-05-20T14:31:46,Particles > 1.0um / 0.1L air:54
2026-05-20T14:31:46,Particles > 2.5um / 0.1L air:6
2026-05-20T14:31:46,Particles > 5.0um / 0.1L air:0
2026-05-20T14:31:46,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:32:46,-----------------------------------------
2026-05-20T14:32:47,PM 1.0:3
2026-05-20T14:32:47,PM 2.5:5
2026-05-20T14:32:47,PM  10:5
2026-05-20T14:32:47,PM 1.0:3
2026-05-20T14:32:47,PM 2.5:5
2026-05-20T14:32:47,PM  10:5
2026-05-20T14:32:47,Particles > 0.3um / 0.1L air:452
2026-05-20T14:32:47,Particles > 0.5um / 0.1L air:358
2026-05-20T14:32:47,Particles > 1.0um / 0.1L air:69
2026-05-20T14:32:47,Particles > 2.5um / 0.1L air:4
2026-05-20T14:32:47,Particles > 5.0um / 0.1L air:0
2026-05-20T14:32:47,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:33:46,-----------------------------------------
2026-05-20T14:33:47,PM 1.0:3
2026-05-20T14:33:47,PM 2.5:5
2026-05-20T14:33:47,PM  10:5
2026-05-20T14:33:47,PM 1.0:3
2026-05-20T14:33:47,PM 2.5:5
2026-05-20T14:33:47,PM  10:5
2026-05-20T14:33:47,Particles > 0.3um / 0.1L air:464
2026-05-20T14:33:47,Particles > 0.5um / 0.1L air:360
2026-05-20T14:33:47,Particles > 1.0um / 0.1L air:69
2026-05-20T14:33:47,Particles > 2.5um / 0.1L air:4
2026-05-20T14:33:47,Particles > 5.0um / 0.1L air:0
2026-05-20T14:33:47,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:34:52,-----------------------------------------
2026-05-20T14:34:52,PM 1.0:1
2026-05-20T14:34:52,PM 2.5:3
2026-05-20T14:34:52,PM  10:3
2026-05-20T14:34:52,PM 1.0:1
2026-05-20T14:34:52,PM 2.5:3
2026-05-20T14:34:52,PM  10:3
2026-05-20T14:34:52,Particles > 0.3um / 0.1L air:402
2026-05-20T14:34:53,Particles > 0.5um / 0.1L air:316
2026-05-20T14:34:53,Particles > 1.0um / 0.1L air:40
2026-05-20T14:34:53,Particles > 2.5um / 0.1L air:2
2026-05-20T14:34:53,Particles > 5.0um / 0.1L air:0
2026-05-20T14:34:53,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:35:52,-----------------------------------------
2026-05-20T14:35:53,PM 1.0:1
2026-05-20T14:35:53,PM 2.5:3
2026-05-20T14:35:53,PM  10:3
2026-05-20T14:35:53,PM 1.0:1
2026-05-20T14:35:53,PM 2.5:3
2026-05-20T14:35:53,PM  10:3
2026-05-20T14:35:53,Particles > 0.3um / 0.1L air:399
2026-05-20T14:35:53,Particles > 0.5um / 0.1L air:304
2026-05-20T14:35:53,Particles > 1.0um / 0.1L air:48
2026-05-20T14:35:53,Particles > 2.5um / 0.1L air:2
2026-05-20T14:35:53,Particles > 5.0um / 0.1L air:0
2026-05-20T14:35:53,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:36:55,-----------------------------------------
2026-05-20T14:36:56,PM 1.0:2
2026-05-20T14:36:56,PM 2.5:4
2026-05-20T14:36:56,PM  10:5
2026-05-20T14:36:56,PM 1.0:2
2026-05-20T14:36:56,PM 2.5:4
2026-05-20T14:36:56,PM  10:5
2026-05-20T14:36:56,Particles > 0.3um / 0.1L air:333
2026-05-20T14:36:56,Particles > 0.5um / 0.1L air:285
2026-05-20T14:36:56,Particles > 1.0um / 0.1L air:49
2026-05-20T14:36:56,Particles > 2.5um / 0.1L air:0
2026-05-20T14:36:56,Particles > 5.0um / 0.1L air:0
2026-05-20T14:36:56,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:37:56,-----------------------------------------
2026-05-20T14:37:56,PM 1.0:2
2026-05-20T14:37:56,PM 2.5:4
2026-05-20T14:37:56,PM  10:4
2026-05-20T14:37:57,PM 1.0:2
2026-05-20T14:37:57,PM 2.5:4
2026-05-20T14:37:57,PM  10:4
2026-05-20T14:37:57,Particles > 0.3um / 0.1L air:370
2026-05-20T14:37:57,Particles > 0.5um / 0.1L air:320
2026-05-20T14:37:57,Particles > 1.0um / 0.1L air:57
2026-05-20T14:37:57,Particles > 2.5um / 0.1L air:0
2026-05-20T14:37:57,Particles > 5.0um / 0.1L air:0
2026-05-20T14:37:57,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:39:00,-----------------------------------------
2026-05-20T14:39:01,PM 1.0:3
2026-05-20T14:39:01,PM 2.5:4
2026-05-20T14:39:01,PM  10:4
2026-05-20T14:39:01,PM 1.0:3
2026-05-20T14:39:01,PM 2.5:4
2026-05-20T14:39:01,PM  10:4
2026-05-20T14:39:01,Particles > 0.3um / 0.1L air:344
2026-05-20T14:39:01,Particles > 0.5um / 0.1L air:302
2026-05-20T14:39:01,Particles > 1.0um / 0.1L air:59
2026-05-20T14:39:01,Particles > 2.5um / 0.1L air:4
2026-05-20T14:39:01,Particles > 5.0um / 0.1L air:0
2026-05-20T14:39:01,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:40:01,-----------------------------------------
2026-05-20T14:40:01,PM 1.0:3
2026-05-20T14:40:01,PM 2.5:4
2026-05-20T14:40:01,PM  10:4
2026-05-20T14:40:01,PM 1.0:3
2026-05-20T14:40:01,PM 2.5:4
2026-05-20T14:40:01,PM  10:4
2026-05-20T14:40:01,Particles > 0.3um / 0.1L air:372
2026-05-20T14:40:01,Particles > 0.5um / 0.1L air:323
2026-05-20T14:40:01,Particles > 1.0um / 0.1L air:65
2026-05-20T14:40:01,Particles > 2.5um / 0.1L air:4
2026-05-20T14:40:01,Particles > 5.0um / 0.1L air:0
2026-05-20T14:40:01,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:41:02,-----------------------------------------
2026-05-20T14:41:02,PM 1.0:4
2026-05-20T14:41:02,PM 2.5:6
2026-05-20T14:41:02,PM  10:6
2026-05-20T14:41:02,PM 1.0:4
2026-05-20T14:41:02,PM 2.5:6
2026-05-20T14:41:02,PM  10:6
2026-05-20T14:41:02,Particles > 0.3um / 0.1L air:433
2026-05-20T14:41:02,Particles > 0.5um / 0.1L air:363
2026-05-20T14:41:02,Particles > 1.0um / 0.1L air:74
2026-05-20T14:41:02,Particles > 2.5um / 0.1L air:2
2026-05-20T14:41:03,Particles > 5.0um / 0.1L air:0
2026-05-20T14:41:03,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:42:02,-----------------------------------------
2026-05-20T14:42:03,PM 1.0:4
2026-05-20T14:42:03,PM 2.5:6
2026-05-20T14:42:03,PM  10:6
2026-05-20T14:42:03,PM 1.0:4
2026-05-20T14:42:03,PM 2.5:6
2026-05-20T14:42:03,PM  10:6
2026-05-20T14:42:03,Particles > 0.3um / 0.1L air:412
2026-05-20T14:42:03,Particles > 0.5um / 0.1L air:342
2026-05-20T14:42:03,Particles > 1.0um / 0.1L air:70
2026-05-20T14:42:03,Particles > 2.5um / 0.1L air:2
2026-05-20T14:42:03,Particles > 5.0um / 0.1L air:0
2026-05-20T14:42:03,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:43:06,-----------------------------------------
2026-05-20T14:43:07,PM 1.0:3
2026-05-20T14:43:07,PM 2.5:5
2026-05-20T14:43:07,PM  10:5
2026-05-20T14:43:07,PM 1.0:3
2026-05-20T14:43:07,PM 2.5:5
2026-05-20T14:43:07,PM  10:5
2026-05-20T14:43:07,Particles > 0.3um / 0.1L air:510
2026-05-20T14:43:07,Particles > 0.5um / 0.1L air:408
2026-05-20T14:43:07,Particles > 1.0um / 0.1L air:79
2026-05-20T14:43:07,Particles > 2.5um / 0.1L air:4
2026-05-20T14:43:07,Particles > 5.0um / 0.1L air:0
2026-05-20T14:43:07,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:44:07,-----------------------------------------
2026-05-20T14:44:08,PM 1.0:3
2026-05-20T14:44:08,PM 2.5:5
2026-05-20T14:44:08,PM  10:5
2026-05-20T14:44:08,PM 1.0:3
2026-05-20T14:44:08,PM 2.5:5
2026-05-20T14:44:08,PM  10:5
2026-05-20T14:44:08,Particles > 0.3um / 0.1L air:459
2026-05-20T14:44:08,Particles > 0.5um / 0.1L air:372
2026-05-20T14:44:08,Particles > 1.0um / 0.1L air:74
2026-05-20T14:44:08,Particles > 2.5um / 0.1L air:4
2026-05-20T14:44:08,Particles > 5.0um / 0.1L air:0
2026-05-20T14:44:08,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:45:08,-----------------------------------------
2026-05-20T14:45:09,PM 1.0:3
2026-05-20T14:45:09,PM 2.5:5
2026-05-20T14:45:09,PM  10:5
2026-05-20T14:45:09,PM 1.0:3
2026-05-20T14:45:09,PM 2.5:5
2026-05-20T14:45:09,PM  10:5
2026-05-20T14:45:09,Particles > 0.3um / 0.1L air:432
2026-05-20T14:45:09,Particles > 0.5um / 0.1L air:338
2026-05-20T14:45:09,Particles > 1.0um / 0.1L air:55
2026-05-20T14:45:09,Particles > 2.5um / 0.1L air:4
2026-05-20T14:45:09,Particles > 5.0um / 0.1L air:0
2026-05-20T14:45:09,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:46:08,-----------------------------------------
2026-05-20T14:46:09,PM 1.0:3
2026-05-20T14:46:09,PM 2.5:5
2026-05-20T14:46:09,PM  10:5
2026-05-20T14:46:09,PM 1.0:3
2026-05-20T14:46:09,PM 2.5:5
2026-05-20T14:46:09,PM  10:5
2026-05-20T14:46:09,Particles > 0.3um / 0.1L air:445
2026-05-20T14:46:09,Particles > 0.5um / 0.1L air:354
2026-05-20T14:46:09,Particles > 1.0um / 0.1L air:55
2026-05-20T14:46:09,Particles > 2.5um / 0.1L air:8
2026-05-20T14:46:09,Particles > 5.0um / 0.1L air:0
2026-05-20T14:46:09,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:47:12,-----------------------------------------
2026-05-20T14:47:12,PM 1.0:3
2026-05-20T14:47:12,PM 2.5:8
2026-05-20T14:47:12,PM  10:8
2026-05-20T14:47:12,PM 1.0:3
2026-05-20T14:47:12,PM 2.5:8
2026-05-20T14:47:12,PM  10:8
2026-05-20T14:47:12,Particles > 0.3um / 0.1L air:430
2026-05-20T14:47:12,Particles > 0.5um / 0.1L air:368
2026-05-20T14:47:12,Particles > 1.0um / 0.1L air:61
2026-05-20T14:47:13,Particles > 2.5um / 0.1L air:12
2026-05-20T14:47:13,Particles > 5.0um / 0.1L air:2
2026-05-20T14:47:13,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:48:12,-----------------------------------------
2026-05-20T14:48:13,PM 1.0:3
2026-05-20T14:48:13,PM 2.5:8
2026-05-20T14:48:13,PM  10:8
2026-05-20T14:48:13,PM 1.0:3
2026-05-20T14:48:13,PM 2.5:8
2026-05-20T14:48:13,PM  10:8
2026-05-20T14:48:13,Particles > 0.3um / 0.1L air:443
2026-05-20T14:48:13,Particles > 0.5um / 0.1L air:383
2026-05-20T14:48:13,Particles > 1.0um / 0.1L air:59
2026-05-20T14:48:13,Particles > 2.5um / 0.1L air:10
2026-05-20T14:48:13,Particles > 5.0um / 0.1L air:2
2026-05-20T14:48:13,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:49:13,-----------------------------------------
2026-05-20T14:49:14,PM 1.0:4
2026-05-20T14:49:14,PM 2.5:8
2026-05-20T14:49:14,PM  10:8
2026-05-20T14:49:14,PM 1.0:4
2026-05-20T14:49:14,PM 2.5:8
2026-05-20T14:49:14,PM  10:8
2026-05-20T14:49:14,Particles > 0.3um / 0.1L air:527
2026-05-20T14:49:14,Particles > 0.5um / 0.1L air:442
2026-05-20T14:49:14,Particles > 1.0um / 0.1L air:73
2026-05-20T14:49:14,Particles > 2.5um / 0.1L air:6
2026-05-20T14:49:14,Particles > 5.0um / 0.1L air:2
2026-05-20T14:49:14,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:50:13,-----------------------------------------
2026-05-20T14:50:14,PM 1.0:4
2026-05-20T14:50:14,PM 2.5:8
2026-05-20T14:50:14,PM  10:8
2026-05-20T14:50:14,PM 1.0:4
2026-05-20T14:50:14,PM 2.5:8
2026-05-20T14:50:14,PM  10:8
2026-05-20T14:50:14,Particles > 0.3um / 0.1L air:507
2026-05-20T14:50:15,Particles > 0.5um / 0.1L air:417
2026-05-20T14:50:15,Particles > 1.0um / 0.1L air:73
2026-05-20T14:50:15,Particles > 2.5um / 0.1L air:4
2026-05-20T14:50:15,Particles > 5.0um / 0.1L air:0
2026-05-20T14:50:15,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:51:15,-----------------------------------------
2026-05-20T14:51:15,PM 1.0:2
2026-05-20T14:51:15,PM 2.5:5
2026-05-20T14:51:15,PM  10:5
2026-05-20T14:51:15,PM 1.0:2
2026-05-20T14:51:15,PM 2.5:5
2026-05-20T14:51:15,PM  10:5
2026-05-20T14:51:16,Particles > 0.3um / 0.1L air:409
2026-05-20T14:51:16,Particles > 0.5um / 0.1L air:326
2026-05-20T14:51:16,Particles > 1.0um / 0.1L air:72
2026-05-20T14:51:16,Particles > 2.5um / 0.1L air:2
2026-05-20T14:51:16,Particles > 5.0um / 0.1L air:2
2026-05-20T14:51:16,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:52:15,-----------------------------------------
2026-05-20T14:52:16,PM 1.0:2
2026-05-20T14:52:16,PM 2.5:5
2026-05-20T14:52:16,PM  10:5
2026-05-20T14:52:16,PM 1.0:2
2026-05-20T14:52:16,PM 2.5:5
2026-05-20T14:52:16,PM  10:5
2026-05-20T14:52:16,Particles > 0.3um / 0.1L air:429
2026-05-20T14:52:16,Particles > 0.5um / 0.1L air:346
2026-05-20T14:52:16,Particles > 1.0um / 0.1L air:76
2026-05-20T14:52:16,Particles > 2.5um / 0.1L air:2
2026-05-20T14:52:16,Particles > 5.0um / 0.1L air:2
2026-05-20T14:52:16,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:53:16,-----------------------------------------
2026-05-20T14:53:17,PM 1.0:3
2026-05-20T14:53:17,PM 2.5:9
2026-05-20T14:53:17,PM  10:9
2026-05-20T14:53:17,PM 1.0:3
2026-05-20T14:53:17,PM 2.5:9
2026-05-20T14:53:17,PM  10:9
2026-05-20T14:53:17,Particles > 0.3um / 0.1L air:591
2026-05-20T14:53:17,Particles > 0.5um / 0.1L air:495
2026-05-20T14:53:17,Particles > 1.0um / 0.1L air:99
2026-05-20T14:53:17,Particles > 2.5um / 0.1L air:12
2026-05-20T14:53:17,Particles > 5.0um / 0.1L air:2
2026-05-20T14:53:17,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:54:17,-----------------------------------------
2026-05-20T14:54:17,PM 1.0:3
2026-05-20T14:54:17,PM 2.5:9
2026-05-20T14:54:17,PM  10:9
2026-05-20T14:54:17,PM 1.0:3
2026-05-20T14:54:18,PM 2.5:9
2026-05-20T14:54:18,PM  10:9
2026-05-20T14:54:18,Particles > 0.3um / 0.1L air:608
2026-05-20T14:54:18,Particles > 0.5um / 0.1L air:503
2026-05-20T14:54:18,Particles > 1.0um / 0.1L air:103
2026-05-20T14:54:18,Particles > 2.5um / 0.1L air:14
2026-05-20T14:54:18,Particles > 5.0um / 0.1L air:2
2026-05-20T14:54:18,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:55:18,-----------------------------------------
2026-05-20T14:55:18,PM 1.0:4
2026-05-20T14:55:19,PM 2.5:7
2026-05-20T14:55:19,PM  10:7
2026-05-20T14:55:19,PM 1.0:4
2026-05-20T14:55:19,PM 2.5:7
2026-05-20T14:55:19,PM  10:7
2026-05-20T14:55:19,Particles > 0.3um / 0.1L air:512
2026-05-20T14:55:19,Particles > 0.5um / 0.1L air:392
2026-05-20T14:55:19,Particles > 1.0um / 0.1L air:78
2026-05-20T14:55:19,Particles > 2.5um / 0.1L air:8
2026-05-20T14:55:19,Particles > 5.0um / 0.1L air:0
2026-05-20T14:55:19,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:56:18,-----------------------------------------
2026-05-20T14:56:19,PM 1.0:4
2026-05-20T14:56:19,PM 2.5:7
2026-05-20T14:56:19,PM  10:7
2026-05-20T14:56:19,PM 1.0:4
2026-05-20T14:56:19,PM 2.5:7
2026-05-20T14:56:19,PM  10:7
2026-05-20T14:56:19,Particles > 0.3um / 0.1L air:483
2026-05-20T14:56:19,Particles > 0.5um / 0.1L air:375
2026-05-20T14:56:19,Particles > 1.0um / 0.1L air:78
2026-05-20T14:56:19,Particles > 2.5um / 0.1L air:8
2026-05-20T14:56:19,Particles > 5.0um / 0.1L air:0
2026-05-20T14:56:19,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:57:25,-----------------------------------------
2026-05-20T14:57:25,PM 1.0:3
2026-05-20T14:57:25,PM 2.5:6
2026-05-20T14:57:25,PM  10:6
2026-05-20T14:57:25,PM 1.0:3
2026-05-20T14:57:25,PM 2.5:6
2026-05-20T14:57:25,PM  10:6
2026-05-20T14:57:25,Particles > 0.3um / 0.1L air:388
2026-05-20T14:57:25,Particles > 0.5um / 0.1L air:326
2026-05-20T14:57:25,Particles > 1.0um / 0.1L air:68
2026-05-20T14:57:26,Particles > 2.5um / 0.1L air:10
2026-05-20T14:57:26,Particles > 5.0um / 0.1L air:0
2026-05-20T14:57:26,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:58:25,-----------------------------------------
2026-05-20T14:58:26,PM 1.0:3
2026-05-20T14:58:26,PM 2.5:6
2026-05-20T14:58:26,PM  10:6
2026-05-20T14:58:26,PM 1.0:3
2026-05-20T14:58:26,PM 2.5:6
2026-05-20T14:58:26,PM  10:6
2026-05-20T14:58:26,Particles > 0.3um / 0.1L air:375
2026-05-20T14:58:26,Particles > 0.5um / 0.1L air:308
2026-05-20T14:58:26,Particles > 1.0um / 0.1L air:66
2026-05-20T14:58:26,Particles > 2.5um / 0.1L air:10
2026-05-20T14:58:26,Particles > 5.0um / 0.1L air:0
2026-05-20T14:58:26,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:59:30,-----------------------------------------
2026-05-20T14:59:31,PM 1.0:4
2026-05-20T14:59:31,PM 2.5:7
2026-05-20T14:59:31,PM  10:7
2026-05-20T14:59:31,PM 1.0:4
2026-05-20T14:59:31,PM 2.5:7
2026-05-20T14:59:31,PM  10:7
2026-05-20T14:59:31,Particles > 0.3um / 0.1L air:487
2026-05-20T14:59:31,Particles > 0.5um / 0.1L air:395
2026-05-20T14:59:31,Particles > 1.0um / 0.1L air:71
2026-05-20T14:59:31,Particles > 2.5um / 0.1L air:4
2026-05-20T14:59:31,Particles > 5.0um / 0.1L air:0
2026-05-20T14:59:31,Particles > 10.0 um / 0.1L air:0
2026-05-20T15:00:31,-----------------------------------------
2026-05-20T15:00:31,PM 1.0:4
2026-05-20T15:00:31,PM 2.5:7
2026-05-20T15:00:31,PM  10:7
2026-05-20T15:00:32,PM 1.0:4
2026-05-20T15:00:32,PM 2.5:7
2026-05-20T15:00:32,PM  10:7
2026-05-20T15:00:32,Particles > 0.3um / 0.1L air:510
2026-05-20T15:00:32,Particles > 0.5um / 0.1L air:423
2026-05-20T15:00:32,Particles > 1.0um / 0.1L air:77
2026-05-20T15:00:32,Particles > 2.5um / 0.1L air:4
2026-05-20T15:00:32,Particles > 5.0um / 0.1L air:0
2026-05-20T15:00:32,Particles > 10.0 um / 0.1L air:0
2026-05-20T15:01:33,-----------------------------------------
2026-05-20T15:01:34,PM 1.0:9
2026-05-20T15:01:34,PM 2.5:17
2026-05-20T15:01:34,PM  10:17
2026-05-20T15:01:34,PM 1.0:9
2026-05-20T15:01:34,PM 2.5:17
2026-05-20T15:01:34,PM  10:17
2026-05-20T15:01:34,Particles > 0.3um / 0.1L air:763
2026-05-20T15:01:34,Particles > 0.5um / 0.1L air:616
2026-05-20T15:01:34,Particles > 1.0um / 0.1L air:129
2026-05-20T15:01:34,Particles > 2.5um / 0.1L air:10
2026-05-20T15:01:34,Particles > 5.0um / 0.1L air:0
2026-05-20T15:01:34,Particles > 10.0 um / 0.1L air:0
2026-05-20T15:02:33,-----------------------------------------
2026-05-20T15:02:34,PM 1.0:9
2026-05-20T15:02:34,PM 2.5:17
2026-05-20T15:02:34,PM  10:17
2026-05-20T15:02:34,PM 1.0:9
2026-05-20T15:02:34,PM 2.5:17
2026-05-20T15:02:34,PM  10:17
2026-05-20T15:02:34,Particles > 0.3um / 0.1L air:770
2026-05-20T15:02:34,Particles > 0.5um / 0.1L air:621
2026-05-20T15:02:34,Particles > 1.0um / 0.1L air:122
2026-05-20T15:02:34,Particles > 2.5um / 0.1L air:6
2026-05-20T15:02:34,Particles > 5.0um / 0.1L air:0
2026-05-20T15:02:34,Particles > 10.0 um / 0.1L air:0
2026-05-20T15:03:35,-----------------------------------------
2026-05-20T15:03:35,PM 1.0:4
2026-05-20T15:03:35,PM 2.5:11
2026-05-20T15:03:35,PM  10:13
2026-05-20T15:03:35,PM 1.0:4
2026-05-20T15:03:35,PM 2.5:11
2026-05-20T15:03:35,PM  10:13
2026-05-20T15:03:35,Particles > 0.3um / 0.1L air:502
2026-05-20T15:03:35,Particles > 0.5um / 0.1L air:404
2026-05-20T15:03:35,Particles > 1.0um / 0.1L air:90
2026-05-20T15:03:35,Particles > 2.5um / 0.1L air:4
2026-05-20T15:03:35,Particles > 5.0um / 0.1L air:2
2026-05-20T15:03:35,Particles > 10.0 um / 0.1L air:0
2026-05-20T15:04:35,-----------------------------------------
2026-05-20T15:04:36,PM 1.0:4
2026-05-20T15:04:36,PM 2.5:10
2026-05-20T15:04:36,PM  10:13
2026-05-20T15:04:36,PM 1.0:4
2026-05-20T15:04:36,PM 2.5:10
2026-05-20T15:04:36,PM  10:13
2026-05-20T15:04:36,Particles > 0.3um / 0.1L air:499
2026-05-20T15:04:36,Particles > 0.5um / 0.1L air:413
2026-05-20T15:04:36,Particles > 1.0um / 0.1L air:92
2026-05-20T15:04:36,Particles > 2.5um / 0.1L air:2
2026-05-20T15:04:36,Particles > 5.0um / 0.1L air:2
2026-05-20T15:04:36,Particles > 10.0 um / 0.1L air:0
2026-05-20T15:05:36,-----------------------------------------
2026-05-20T15:05:37,PM 1.0:4
2026-05-20T15:05:37,PM 2.5:7
2026-05-20T15:05:37,PM  10:8
2026-05-20T15:05:37,PM 1.0:4
2026-05-20T15:05:37,PM 2.5:7
2026-05-20T15:05:37,PM  10:8
2026-05-20T15:05:37,Particles > 0.3um / 0.1L air:537
2026-05-20T15:05:37,Particles > 0.5um / 0.1L air:448
2026-05-20T15:05:37,Particles > 1.0um / 0.1L air:118
2026-05-20T15:05:37,Particles > 2.5um / 0.1L air:10
2026-05-20T15:05:37,Particles > 5.0um / 0.1L air:0
2026-05-20T15:05:37,Particles > 10.0 um / 0.1L air:0
2026-05-20T15:06:37,-----------------------------------------
2026-05-20T15:06:37,PM 1.0:4
2026-05-20T15:06:37,PM 2.5:8
2026-05-20T15:06:37,PM  10:9
2026-05-20T15:06:37,PM 1.0:4
2026-05-20T15:06:37,PM 2.5:8
2026-05-20T15:06:37,PM  10:9
2026-05-20T15:06:37,Particles > 0.3um / 0.1L air:567
2026-05-20T15:06:37,Particles > 0.5um / 0.1L air:473
2026-05-20T15:06:37,Particles > 1.0um / 0.1L air:129
2026-05-20T15:06:37,Particles > 2.5um / 0.1L air:10
2026-05-20T15:06:37,Particles > 5.0um / 0.1L air:0
2026-05-20T15:06:38,Particles > 10.0 um / 0.1L air:0
2026-05-20T15:07:40,-----------------------------------------
2026-05-20T15:07:40,PM 1.0:5
2026-05-20T15:07:40,PM 2.5:8
2026-05-20T15:07:40,PM  10:10
2026-05-20T15:07:40,PM 1.0:5
2026-05-20T15:07:40,PM 2.5:8
2026-05-20T15:07:40,PM  10:10
2026-05-20T15:07:41,Particles > 0.3um / 0.1L air:535
2026-05-20T15:07:41,Particles > 0.5um / 0.1L air:428
2026-05-20T15:07:41,Particles > 1.0um / 0.1L air:81
2026-05-20T15:07:41,Particles > 2.5um / 0.1L air:2
2026-05-20T15:07:41,Particles > 5.0um / 0.1L air:0
2026-05-20T15:07:41,Particles > 10.0 um / 0.1L air:0
2026-05-20T15:08:40,-----------------------------------------
2026-05-20T15:08:41,PM 1.0:5
2026-05-20T15:08:41,PM 2.5:8
2026-05-20T15:08:41,PM  10:9
2026-05-20T15:08:41,PM 1.0:5
2026-05-20T15:08:41,PM 2.5:8
2026-05-20T15:08:41,PM  10:9
2026-05-20T15:08:41,Particles > 0.3um / 0.1L air:528
2026-05-20T15:08:41,Particles > 0.5um / 0.1L air:433
2026-05-20T15:08:41,Particles > 1.0um / 0.1L air:83
2026-05-20T15:08:41,Particles > 2.5um / 0.1L air:2
2026-05-20T15:08:41,Particles > 5.0um / 0.1L air:0
2026-05-20T15:08:41,Particles > 10.0 um / 0.1L air:0
2026-05-20T15:09:41,-----------------------------------------
2026-05-20T15:09:42,PM 1.0:5
2026-05-20T15:09:42,PM 2.5:12
2026-05-20T15:09:42,PM  10:12
2026-05-20T15:09:42,PM 1.0:5
2026-05-20T15:09:42,PM 2.5:12
2026-05-20T15:09:42,PM  10:12
2026-05-20T15:09:42,Particles > 0.3um / 0.1L air:645
2026-05-20T15:09:42,Particles > 0.5um / 0.1L air:508
2026-05-20T15:09:42,Particles > 1.0um / 0.1L air:111
2026-05-20T15:09:42,Particles > 2.5um / 0.1L air:22
2026-05-20T15:09:42,Particles > 5.0um / 0.1L air:2
